system:index,built_up,cell_id,other,vegetation,water,.geo
"4930,25335",0.0049132947976878606,"4930,25335",0.11238921001926779,0.4810404624277458,0.40165703275529857,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25335",0.0,"4931,25335",0.1192870905587669,0.8098554913294798,0.07085741811175339,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25335",0.019556840077071286,"4932,25335",0.0070616570327552974,0.9733815028901734,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25335",0.07871868978805391,"4933,25335",0.004999999999999999,0.916281310211946,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25335",0.0434393063583815,"4934,25335",0.017196531791907516,0.9393641618497109,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25335",0.056502890173410335,"4935,25335",0.06552023121387275,0.8779768786127169,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25335",0.0,"4936,25335",0.008179190751445084,0.991820809248555,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25335",0.016379352684052845,"4937,25335",0.0,0.9836206473159471,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25335",0.0,"4938,25335",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25336",0.0,"4918,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25336",0.0,"4919,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25336",0.0,"4920,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25336",0.0196484469058512,"4921,25336",0.0,0.9803515530941488,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25336",0.011153383096556708,"4922,25336",0.0,0.9539706236455574,0.03487599325788587,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25336",0.46712256200337104,"4923,25336",0.0196484469058512,0.5132289910907778,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25336",0.9152997832891885,"4924,25336",0.0,0.08470021671081149,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25336",0.6177124969901275,"4925,25336",0.0049121117264628,0.3773753912834096,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25336",0.6377751023356609,"4926,25336",0.0,0.36222489766433896,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25336",0.019359499157235737,"4927,25336",0.0,0.9806405008427643,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25336",0.00964122321213581,"4928,25336",0.0,0.9903587767878642,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25336",8.379484709848307E-4,"4929,25336",0.23152419937394653,0.48097279075367216,0.2866650614013965,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25336",0.0024560558632314,"4930,25336",0.1726270166144956,0.6946592824464243,0.13025764507584883,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25336",0.0,"4931,25336",0.02169997592102096,0.9783000240789791,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25336",0.0,"4932,25336",4.0452684806164234E-4,0.9995954731519383,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25336",0.01997592102094872,"4933,25336",8.379484709848307E-4,0.9791861305080666,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25336",0.025128822537924398,"4934,25336",0.0098242234529256,0.96504695400915,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25336",0.0,"4935,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25336",0.0,"4936,25336",8.379484709848307E-4,0.9991620515290153,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25336",0.0,"4937,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25336",0.0,"4938,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4939,25336",0.0,"4939,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4940,25336",0.0,"4940,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25337",0.0,"4918,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25337",0.0,"4919,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25337",0.0,"4920,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25337",0.0,"4921,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25337",0.2756625067406209,"4922,25337",0.007366535706031895,0.6933113781680917,0.02365957938525538,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25337",0.7884215391726371,"4923,25337",0.0,0.21157846082736292,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25337",0.8624431861952085,"4924,25337",0.0,0.13755681380479143,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25337",0.8814806255296204,"4925,25337",0.0,0.11851937447037965,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25337",0.7145828518604118,"4926,25337",0.0,0.2854171481395882,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25337",0.412188968492412,"4927,25337",0.0,0.587811031507588,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25337",0.21715391726369315,"4928,25337",0.06808990062398892,0.4957245204529698,0.21903166165934818,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25337",0.011844233880286577,"4929,25337",0.15541945920961406,0.6410330483013635,0.1917032586087358,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25337",0.0,"4930,25337",0.002022186272244049,0.997977813727756,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25337",0.0,"4931,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25337",0.0,"4932,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25337",0.005016947846853084,"4933,25337",0.013895308527848371,0.9810877436252985,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25337",0.030910561590016143,"4934,25337",0.0,0.969089438409984,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25337",0.0,"4935,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25337",0.0,"4936,25337",0.0016177490177952376,0.9983822509822047,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25337",0.0,"4937,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25337",0.0,"4938,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4939,25337",0.0,"4939,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4940,25337",0.0,"4940,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4941,25337",0.19235829693174045,"4941,25337",0.0,0.8076417030682596,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4942,25337",0.5415945833084769,"4942,25337",0.06757441985324823,0.3908309968382749,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4943,25337",0.11674107142857143,"4943,25337",0.08865327380952381,0.7946056547619048,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4915,25338",0.0,"4915,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4916,25338",0.1430747597843918,"4916,25338",0.028034919146941645,0.8288903210686667,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4917,25338",0.024664686290395175,"4917,25338",0.0,0.9753353137096048,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25338",0.0,"4918,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25338",0.0,"4919,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25338",0.03192903374942209,"4920,25338",0.002456079519186315,0.9656148867313916,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25338",0.0,"4921,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25338",0.2714593928186161,"4922,25338",0.0,0.7285406071813838,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25338",0.9514563106796117,"4923,25338",0.0024560795191863145,0.04608760980120202,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25338",0.6883186931730623,"4924,25338",0.0,0.31168130682693784,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25338",0.8510074741870859,"4925,25338",0.0,0.1489925258129141,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25338",0.6007570503929729,"4926,25338",0.0,0.3992429496070272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25338",0.3776005547850209,"4927,25338",0.042995839112343955,0.4812760055478502,0.09812760055478499,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25338",0.07353791030975494,"4928,25338",0.24815071659731852,0.3431672830944676,0.3351440899984589,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25338",0.0,"4929,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25338",0.0,"4930,25338",0.01964863615349052,0.9803513638465094,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25338",0.0,"4931,25338",0.0022538141470180295,0.9977461858529819,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25338",0.0,"4932,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25338",0.0,"4933,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25338",0.0,"4934,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25338",0.0,"4935,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25338",0.0,"4936,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25338",0.0,"4937,25338",0.004912159038372628,0.9950878409616274,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25338",0.0,"4938,25338",0.06345353675450763,0.9365464632454924,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4939,25338",0.0,"4939,25338",4.045307443365695E-4,0.9995954692556633,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4940,25338",0.0,"4940,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4941,25338",0.03383610725843735,"4941,25338",0.0,0.9661638927415627,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4942,25338",0.4028355678841117,"4942,25338",0.018357990445369083,0.5788064416705192,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4943,25338",0.45303399615137896,"4943,25338",0.0,0.5469660038486209,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4944,25338",0.39455782312925175,"4944,25338",0.0,0.6054421768707483,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4915,25339",0.0,"4915,25339",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4916,25339",0.14997398543184193,"4916,25339",0.0010243236212278877,0.8490016909469302,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4917,25339",0.15663909542874757,"4917,25339",0.0,0.8433609045712523,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25339",0.0,"4918,25339",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
