system:index,built_up,cell_id,other,vegetation,water,.geo
"4921,25333",0.0,"4921,25333",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25333",0.0,"4922,25333",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25333",0.0,"4923,25333",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25333",0.004737647931130774,"4924,25333",0.0,0.9952623520688693,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25333",0.0,"4925,25333",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25333",0.11413687180425423,"4926,25333",0.0,0.8858631281957458,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25333",0.03740045643193483,"4927,25333",0.0,0.9625995435680651,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25333",0.07366464770965535,"4928,25333",0.0,0.9263353522903447,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25333",0.009821953027954047,"4929,25333",0.0,0.9901780469720459,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25333",0.0978150969195659,"4930,25333",0.0,0.9021849030804342,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25333",0.0616183112018411,"4931,25333",0.0,0.8737012392993673,0.06468044949879148,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25333",0.0,"4932,25333",0.0,0.6093944091902667,0.3906055908097334,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25333",0.11945228167820578,"4933,25333",0.0,0.8805477183217942,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25333",0.41438049475681027,"4934,25333",0.0,0.5856195052431897,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25333",0.2469065662644801,"4935,25333",0.0,0.7530934337355198,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25333",0.046625388785640674,"4936,25333",0.0,0.9533746112143593,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25333",0.0,"4937,25333",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25333",0.0,"4938,25333",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25334",0.0,"4919,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25334",0.0,"4920,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25334",0.0,"4921,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25334",0.0,"4922,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25334",0.03397272937370007,"4923,25334",0.0,0.9660272706263,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25334",0.8116863107618827,"4924,25334",0.0,0.18831368923811723,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25334",0.38948270549264313,"4925,25334",0.0,0.6105172945073568,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25334",0.001271088513981973,"4926,25334",0.0,0.9987289114860181,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25334",0.0,"4927,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25334",0.0,"4928,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25334",0.0,"4929,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25334",0.0,"4930,25334",0.0,0.9837165857792158,0.016283414220784217,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25334",0.03824820892073029,"4931,25334",0.0,0.5443821739465373,0.41736961713273246,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25334",0.049206532624605226,"4932,25334",0.0,0.9377359217317617,0.013057545643633013,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25334",0.4234939527001003,"4933,25334",0.0,0.5765060472998996,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25334",0.32031430552345735,"4934,25334",0.0,0.6796856944765427,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25334",0.1222556043448116,"4935,25334",0.0,0.8777443956551885,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25334",0.26193089900623984,"4936,25334",0.0,0.7380691009937602,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25334",0.13995251912424161,"4937,25334",0.0,0.8600474808757584,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25334",0.0,"4938,25334",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25335",0.11085317213012588,"4919,25335",0.0,0.8891468278698741,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25335",1.341996667374942E-4,"4920,25335",0.0,0.9998658003332624,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25335",1.928268414963361E-5,"4921,25335",0.0,0.9999807173158504,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25335",0.0,"4922,25335",0.0,0.9924951830443159,0.00750481695568401,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25335",0.4444508670520232,"4923,25335",0.0,0.5555491329479768,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25335",1.0,"4924,25335",0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25335",0.9523795761078999,"4925,25335",0.0,0.04762042389210013,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25335",0.3419460500963387,"4926,25335",0.0,0.6580539499036613,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25335",0.0,"4927,25335",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25335",0.0,"4928,25335",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25335",0.0,"4929,25335",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25335",0.0,"4930,25335",0.0,0.6229287090558768,0.3770712909441232,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25335",0.0,"4931,25335",0.0,0.9266859344894027,0.07331406551059731,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25335",0.012996146435452794,"4932,25335",0.0,0.9870038535645471,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25335",0.06205202312138725,"4933,25335",0.0,0.9379479768786128,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25335",0.048352601156069375,"4934,25335",0.0,0.9516473988439306,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25335",0.04667630057803471,"4935,25335",0.02210982658959539,0.9312138728323699,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25335",0.0,"4936,25335",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25335",0.01780364422179657,"4937,25335",0.0,0.9821963557782034,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25335",0.0,"4938,25335",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25336",0.0,"4918,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25336",0.0,"4919,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25336",0.001935949915723574,"4920,25336",0.0,0.9980640500842763,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25336",0.010209487117746212,"4921,25336",0.0,0.9897905128822537,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25336",0.00742595713941729,"4922,25336",0.0,0.9574861545870454,0.03508788827353721,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25336",0.5375391283409583,"4923,25336",0.0,0.4624608716590417,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25336",0.9710089092222489,"4924,25336",0.0,0.028991090777751034,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25336",0.6749626775824704,"4925,25336",0.0,0.3250373224175295,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25336",0.6650614013965809,"4926,25336",0.0,0.3349385986034192,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25336",0.02846135323862269,"4927,25336",0.0,0.9715386467613774,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25336",0.01125933060438238,"4928,25336",0.0,0.9887406693956177,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25336",8.379484709848306E-4,"4929,25336",0.0,0.7148085721165423,0.2843534794124729,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25336",0.0,"4930,25336",0.0,0.8729882013002648,0.12701179869973514,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25336",0.0,"4931,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25336",0.0,"4932,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25336",0.04453647965326271,"4933,25336",0.0,0.9554635203467373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25336",0.025128822537924395,"4934,25336",0.0,0.9748711774620755,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25336",0.0,"4935,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25336",0.0,"4936,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25336",0.0,"4937,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25336",0.0,"4938,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4939,25336",0.0,"4939,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4940,25336",0.0,"4940,25336",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25337",0.0,"4918,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25337",0.0,"4919,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25337",0.0,"4920,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25337",0.0,"4921,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25337",0.2499229643324856,"4922,25337",0.0,0.7460037747477085,0.004073260919805865,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25337",0.7961925121331177,"4923,25337",0.0,0.2038074878668822,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25337",0.919295508820584,"4924,25337",0.0,0.08070449117941597,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25337",0.9923734689161081,"4925,25337",0.0,0.007626531083891831,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25337",0.8002657730529238,"4926,25337",0.0,0.19973422694707615,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25337",0.5007896155920191,"4927,25337",0.0,0.4992103844079808,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25337",0.21815538094137593,"4928,25337",0.0,0.5620040828903783,0.21984053616824584,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25337",0.00407326091980587,"4929,25337",0.0,0.7796972498266697,0.2162294892535243,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25337",0.0,"4930,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25337",0.0,"4931,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25337",0.0,"4932,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25337",0.007068022494414904,"4933,25337",0.0,0.9929319775055852,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25337",0.043592558354518085,"4934,25337",0.0,0.956407441645482,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25337",0.0,"4935,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25337",0.0,"4936,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25337",0.0,"4937,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25337",0.0,"4938,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4939,25337",0.0,"4939,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4940,25337",0.0,"4940,25337",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4941,25337",0.19027945897584342,"4941,25337",0.0,0.8097205410241567,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4942,25337",0.5562250193879376,"4942,25337",0.0,0.44377498061206244,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4943,25337",0.14773065476190475,"4943,25337",0.0,0.8522693452380953,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4915,25338",0.0,"4915,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4916,25338",0.12151394422310756,"4916,25338",0.0,0.8784860557768924,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4917,25338",0.0036006841299846977,"4917,25338",0.0,0.9963993158700153,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25338",0.0,"4918,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25338",0.0,"4919,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25338",0.0343851132686084,"4920,25338",0.0,0.9656148867313916,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25338",0.0,"4921,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25338",0.2522152874094621,"4922,25338",0.0,0.7477847125905379,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25338",0.9754392048081368,"4923,25338",0.0,0.024560795191863143,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25338",0.7818134535367546,"4924,25338",0.0,0.21818654646324545,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25338",0.9670307443365695,"4925,25338",0.0,0.03296925566343041,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25338",0.7710933888118355,"4926,25338",0.0,0.22890661118816455,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25338",0.4935564031437819,"4927,25338",0.0,0.41322815533980567,0.09321544151641235,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25338",9.053783325627985E-4,"4928,25338",0.0,0.686055247341655,0.3130393743257821,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4929,25338",0.0,"4929,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4930,25338",0.0,"4930,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4931,25338",0.0,"4931,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4932,25338",0.0,"4932,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4933,25338",0.0,"4933,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4934,25338",0.0,"4934,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4935,25338",0.0,"4935,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4936,25338",0.0,"4936,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4937,25338",0.0,"4937,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4938,25338",0.0,"4938,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4939,25338",0.0,"4939,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4940,25338",0.0,"4940,25338",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4941,25338",0.02687239944521497,"4941,25338",0.0,0.9731276005547851,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4942,25338",0.42651024811219007,"4942,25338",0.0,0.5734897518878099,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4943,25338",0.48511866581141744,"4943,25338",0.0,0.5148813341885825,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4944,25338",0.39455782312925175,"4944,25338",0.0,0.6054421768707483,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4915,25339",0.0,"4915,25339",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4916,25339",0.1648673257023934,"4916,25339",0.0,0.8351326742976066,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4917,25339",0.15393330106911887,"4917,25339",0.0,0.8460666989308812,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4918,25339",0.0,"4918,25339",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4919,25339",0.08517423096561624,"4919,25339",0.0,0.9148257690343837,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4920,25339",0.10939411747704694,"4920,25339",0.0,0.890605882522953,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4921,25339",0.0,"4921,25339",0.0,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4922,25339",0.6148903168623974,"4922,25339",0.0,0.3851096831376027,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4923,25339",0.7453154654669117,"4923,25339",0.0,0.2546845345330882,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4924,25339",0.8941319280532566,"4924,25339",0.0,0.10586807194674336,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4925,25339",0.792021117737165,"4925,25339",0.0,0.2079788822628351,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4926,25339",0.6177130800874766,"4926,25339",0.0,0.38139095752367563,8.959623888476762E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4927,25339",0.0667058449503367,"4927,25339",0.0,0.5245137236389559,0.4087804314107074,"{""type"":""MultiPoint"",""coordinates"":[]}"
"4928,25339",0.013497239857802115,"4928,25339",0.0,0.9856646017784372,8.381583637607308E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
